counter,shot_type,made,attempts,percentage
4400,de souza jump,1,1,1.0
4400,de souza driving layup,1,1,1.0
4400,running tip,38,48,0.7916666666666666
4400,running 3pt,5,5,1.0
4400,driving reverse layup,1504,2067,0.7276245766811804
4400,running reverse layup,136,182,0.7472527472527473
4400,putback dunk,1427,1573,0.9071837253655436
4400,driving jump,465,858,0.541958041958042
4400,turnaround fade away,1327,2421,0.5481206113176373
4400,putback layup,2144,2585,0.8294003868471953
4400,running slam dunk,244,249,0.9799196787148594
4400,turnaround bank,538,718,0.7493036211699164
4400,floating jump,2107,3212,0.6559775840597758
4400,jump bank hook,78,94,0.8297872340425532
4400,driving bank hook,24,32,0.75
4400,step back jump,1457,2342,0.6221178479931683
4400,finger roll layup,1113,1454,0.765474552957359
4400,driving finger roll layup,2098,2626,0.7989337395277989
4400,driving slam dunk,994,1028,0.9669260700389105
4400,pullup jump,4795,6952,0.6897295742232451
4400,fade away bank,174,221,0.7873303167420814
4400,running bank hook,32,41,0.7804878048780488
4400,putback slam dunk,362,378,0.9576719576719577
4400,running bank,1140,1476,0.7723577235772358
4400,running finger roll layup,165,199,0.8291457286432161
4400,reverse slam dunk,157,162,0.9691358024691358
4400,driving bank,195,228,0.8552631578947368
4400,pullup bank,162,196,0.826530612244898
4400,turnaround bank hook,65,84,0.7738095238095238
4400,putback reverse dunk,3,4,0.75
4400,a moute jump,29,93,0.3118279569892473
4400,a moute layup,52,86,0.6046511627906976
4400,a moute tip,7,14,0.5
4400,a moute reverse layup,9,10,0.9
4400,a moute fade away jumper,1,1,1.0
4400,a moute 3pt,6,16,0.375
4400,a moute dunk,8,9,0.8888888888888888
4400,a moute hook,4,11,0.36363636363636365
4400,a moute putback layup,2,2,1.0
4400,a moute jump bank hook,1,1,1.0
4400,a moute driving reverse layup,2,2,1.0
4400,a moute turnaround hook,0,1,0.0
4400,a moute slam dunk,1,1,1.0
4400,a moute driving layup,1,2,0.5
4400,a moute pullup jump,1,2,0.5
4400,a moute putback dunk,1,1,1.0
4500,hook,5432,11996,0.45281760586862285
4500,jump bank,3947,6071,0.6501400098830505
4500,jump,93307,269761,0.34588765611040884
4500,turnaround jump,6772,13298,0.5092495112046924
4500,running dunk,739,762,0.9698162729658792
4500,driving layup,30112,41190,0.7310512260257344
4500,running jump,7575,14110,0.5368532955350815
4500,follow up dunk,488,538,0.9070631970260223
4500,dunk,13272,15200,0.8731578947368421
4500,fade away,766,1226,0.6247960848287113
4500,reverse layup,5988,8901,0.6727334007414897
4500,layup,51718,113301,0.4564655210457101
4500,driving dunk,3451,3718,0.9281871974179666
4500,tip,6541,13644,0.47940486660803283
4500,driving finger roll,599,785,0.7630573248407644
4500,slam dunk,7330,7492,0.9783769353977576
4500,turnaround hook,1216,2099,0.5793234873749404
4500,alley oop layup,1366,1912,0.7144351464435147
4500,running hook,1291,2254,0.572759538598048
4500,alley oop dunk,3576,3942,0.9071537290715372
4500,running layup,2329,3438,0.6774287376381617
4500,jump hook,3045,5166,0.5894308943089431
4500,tip-in,11,71,0.15492957746478872
4500,turnaround finger roll,20,23,0.8695652173913043
4500,hook bank,235,298,0.7885906040268457
4500,reverse dunk,577,635,0.9086614173228347
4500,3pt,51835,141541,0.36621897542054954
4500,fade away jumper,5135,9279,0.5534001508783274
4500,driving hook,427,769,0.5552665799739922
4500,finger roll,259,377,0.6870026525198939
4500,running finger roll,40,51,0.7843137254901961
4500,running finger,37,52,0.7115384615384616
4500,alley oop layup shot,187,258,0.7248062015503876
4500,running tip-in,3,3,1.0
4500,de souza jump,1,1,1.0
4500,de souza driving layup,1,1,1.0
4500,running tip,39,49,0.7959183673469388
4500,running 3pt,5,5,1.0
4500,driving reverse layup,1555,2134,0.7286785379568884
4500,running reverse layup,137,183,0.7486338797814208
4500,putback dunk,1481,1635,0.9058103975535168
4500,driving jump,477,893,0.5341545352743561
4500,turnaround fade away,1362,2489,0.5472077139413419
4500,putback layup,2230,2691,0.8286882199925678
4500,running slam dunk,253,258,0.9806201550387597
4500,turnaround bank,553,741,0.7462887989203779
4500,floating jump,2193,3356,0.6534564958283671
4500,jump bank hook,80,98,0.8163265306122449
4500,driving bank hook,24,32,0.75
4500,step back jump,1522,2457,0.6194546194546194
4500,finger roll layup,1151,1500,0.7673333333333333
4500,driving finger roll layup,2161,2700,0.8003703703703704
4500,driving slam dunk,1022,1056,0.9678030303030303
4500,pullup jump,4970,7229,0.6875086457324665
4500,fade away bank,179,229,0.7816593886462883
4500,running bank hook,32,41,0.7804878048780488
4500,putback slam dunk,377,393,0.9592875318066157
4500,running bank,1187,1532,0.7748041775456919
4500,running finger roll layup,170,204,0.8333333333333334
4500,reverse slam dunk,161,166,0.9698795180722891
4500,driving bank,198,232,0.853448275862069
4500,pullup bank,166,200,0.83
4500,turnaround bank hook,68,88,0.7727272727272727
4500,putback reverse dunk,3,4,0.75
4500,a moute jump,31,101,0.3069306930693069
4500,a moute layup,59,100,0.59
4500,a moute tip,9,17,0.5294117647058824
4500,a moute reverse layup,9,10,0.9
4500,a moute fade away jumper,1,1,1.0
4500,a moute 3pt,6,16,0.375
4500,a moute dunk,10,11,0.9090909090909091
4500,a moute hook,4,11,0.36363636363636365
4500,a moute putback layup,2,2,1.0
4500,a moute jump bank hook,1,1,1.0
4500,a moute driving reverse layup,2,2,1.0
4500,a moute turnaround hook,0,1,0.0
4500,a moute slam dunk,1,1,1.0
4500,a moute driving layup,1,2,0.5
4500,a moute pullup jump,1,2,0.5
4500,a moute putback dunk,1,1,1.0
4600,hook,5558,12260,0.4533442088091354
4600,jump bank,4027,6208,0.6486791237113402
4600,jump,94979,274605,0.34587498406802497
4600,turnaround jump,6879,13529,0.5084633010569887
4600,running dunk,750,775,0.967741935483871
4600,driving layup,30831,42207,0.7304712488449783
4600,running jump,7694,14389,0.5347140176523734
4600,follow up dunk,488,538,0.9070631970260223
4600,dunk,13572,15536,0.8735839340885685
4600,fade away,766,1226,0.6247960848287113
4600,reverse layup,6115,9105,0.671609006040637
4600,layup,52757,115653,0.45616629054153374
4600,driving dunk,3511,3783,0.9280993920169178
4600,tip,6676,13934,0.4791158317783838
4600,driving finger roll,599,785,0.7630573248407644
4600,slam dunk,7465,7633,0.9779903052535045
4600,turnaround hook,1243,2145,0.5794871794871795
4600,alley oop layup,1410,1973,0.7146477445514445
4600,running hook,1327,2317,0.5727233491583945
4600,alley oop dunk,3645,4017,0.90739357729649
4600,running layup,2373,3492,0.679553264604811
4600,jump hook,3127,5289,0.5912270750614483
4600,tip-in,11,71,0.15492957746478872
4600,turnaround finger roll,20,23,0.8695652173913043
4600,hook bank,240,304,0.7894736842105263
4600,reverse dunk,584,643,0.9082426127527217
4600,3pt,53087,145176,0.36567338954097095
4600,fade away jumper,5272,9540,0.5526205450733752
4600,driving hook,432,780,0.5538461538461539
4600,finger roll,259,377,0.6870026525198939
4600,running finger roll,40,51,0.7843137254901961
4600,running finger,37,52,0.7115384615384616
4600,alley oop layup shot,187,258,0.7248062015503876
4600,running tip-in,3,3,1.0
4600,de souza jump,1,1,1.0
4600,de souza driving layup,1,1,1.0
4600,running tip,39,51,0.7647058823529411
4600,running 3pt,5,5,1.0
4600,driving reverse layup,1609,2224,0.7234712230215827
4600,running reverse layup,143,189,0.7566137566137566
4600,putback dunk,1538,1701,0.9041740152851264
4600,driving jump,493,929,0.5306781485468245
4600,turnaround fade away,1409,2581,0.545912437039907
4600,putback layup,2320,2794,0.8303507516105941
4600,running slam dunk,264,269,0.9814126394052045
4600,turnaround bank,567,757,0.7490092470277411
4600,floating jump,2283,3491,0.6539673446004011
4600,jump bank hook,82,100,0.82
4600,driving bank hook,24,32,0.75
4600,step back jump,1588,2573,0.617178390983288
4600,finger roll layup,1188,1546,0.7684346701164295
4600,driving finger roll layup,2249,2809,0.8006407974368103
4600,driving slam dunk,1054,1090,0.9669724770642202
4600,pullup jump,5131,7490,0.6850467289719626
4600,fade away bank,186,239,0.7782426778242678
4600,running bank hook,32,41,0.7804878048780488
4600,putback slam dunk,387,404,0.9579207920792079
4600,running bank,1231,1586,0.7761664564943254
4600,running finger roll layup,177,216,0.8194444444444444
4600,reverse slam dunk,166,171,0.9707602339181286
4600,driving bank,203,238,0.8529411764705882
4600,pullup bank,172,210,0.819047619047619
4600,turnaround bank hook,70,91,0.7692307692307693
4600,putback reverse dunk,3,4,0.75
4600,a moute jump,33,114,0.2894736842105263
4600,a moute layup,66,118,0.559322033898305
4600,a moute tip,11,23,0.4782608695652174
4600,a moute reverse layup,9,10,0.9
4600,a moute fade away jumper,1,1,1.0
4600,a moute 3pt,6,16,0.375
4600,a moute dunk,11,12,0.9166666666666666
4600,a moute hook,4,11,0.36363636363636365
4600,a moute putback layup,2,2,1.0
4600,a moute jump bank hook,1,1,1.0
4600,a moute driving reverse layup,2,2,1.0
4600,a moute turnaround hook,0,1,0.0
4600,a moute slam dunk,1,1,1.0
4600,a moute driving layup,2,3,0.6666666666666666
4600,a moute pullup jump,1,2,0.5
4600,a moute putback dunk,1,1,1.0
4700,hook,5648,12472,0.45285439384220655
4700,jump bank,4103,6324,0.648798228969007
4700,jump,96791,279717,0.3460318822238191
4700,turnaround jump,7013,13788,0.5086306933565419
4700,running dunk,760,786,0.9669211195928753
4700,driving layup,31542,43205,0.7300543918527949
4700,running jump,7818,14658,0.5333606221858371
4700,follow up dunk,488,538,0.9070631970260223
4700,dunk,13863,15859,0.874140866385018
4700,fade away,766,1226,0.6247960848287113
4700,reverse layup,6251,9304,0.6718615649183147
4700,layup,53922,118089,0.4566217005817646
4700,driving dunk,3590,3867,0.9283682441168865
4700,tip,6833,14253,0.47940784396267455
4700,driving finger roll,599,785,0.7630573248407644
4700,slam dunk,7609,7781,0.9778948721244056
4700,turnaround hook,1279,2206,0.5797824116047144
4700,alley oop layup,1455,2036,0.7146365422396856
4700,running hook,1359,2370,0.5734177215189873
4700,alley oop dunk,3737,4121,0.906818733317156
4700,running layup,2425,3565,0.6802244039270687
4700,jump hook,3236,5458,0.5928911689263466
4700,tip-in,11,71,0.15492957746478872
4700,turnaround finger roll,20,23,0.8695652173913043
4700,hook bank,246,315,0.780952380952381
4700,reverse dunk,592,652,0.9079754601226994
4700,3pt,54484,148952,0.3657822654277888
4700,fade away jumper,5397,9795,0.5509954058192955
4700,driving hook,443,798,0.5551378446115288
4700,finger roll,259,377,0.6870026525198939
4700,running finger roll,40,51,0.7843137254901961
4700,running finger,37,52,0.7115384615384616
4700,alley oop layup shot,187,258,0.7248062015503876
4700,running tip-in,3,3,1.0
4700,de souza jump,1,1,1.0
4700,de souza driving layup,1,1,1.0
4700,running tip,43,55,0.7818181818181819
4700,running 3pt,5,5,1.0
4700,driving reverse layup,1679,2316,0.7249568221070811
4700,running reverse layup,146,192,0.7604166666666666
4700,putback dunk,1580,1748,0.9038901601830663
4700,driving jump,513,974,0.526694045174538
4700,turnaround fade away,1444,2647,0.5455232338496411
4700,putback layup,2429,2920,0.8318493150684931
4700,running slam dunk,276,281,0.9822064056939501
4700,turnaround bank,581,780,0.7448717948717949
4700,floating jump,2375,3642,0.6521142229544207
4700,jump bank hook,89,107,0.8317757009345794
4700,driving bank hook,24,32,0.75
4700,step back jump,1647,2672,0.6163922155688623
4700,finger roll layup,1237,1608,0.7692786069651741
4700,driving finger roll layup,2333,2917,0.7997943092218032
4700,driving slam dunk,1082,1119,0.966934763181412
4700,pullup jump,5317,7784,0.6830678314491264
4700,fade away bank,193,249,0.7751004016064257
4700,running bank hook,33,42,0.7857142857142857
4700,putback slam dunk,398,415,0.9590361445783132
4700,running bank,1272,1643,0.7741935483870968
4700,running finger roll layup,183,223,0.820627802690583
4700,reverse slam dunk,169,174,0.9712643678160919
4700,driving bank,210,247,0.8502024291497976
4700,pullup bank,176,215,0.8186046511627907
4700,turnaround bank hook,72,94,0.7659574468085106
4700,putback reverse dunk,3,4,0.75
4700,a moute jump,36,126,0.2857142857142857
4700,a moute layup,73,130,0.5615384615384615
4700,a moute tip,11,23,0.4782608695652174
4700,a moute reverse layup,10,12,0.8333333333333334
4700,a moute fade away jumper,1,1,1.0
4700,a moute 3pt,6,16,0.375
4700,a moute dunk,11,12,0.9166666666666666
4700,a moute hook,4,13,0.3076923076923077
4700,a moute putback layup,2,2,1.0
4700,a moute jump bank hook,1,1,1.0
4700,a moute driving reverse layup,2,2,1.0
4700,a moute turnaround hook,0,1,0.0
4700,a moute slam dunk,1,1,1.0
4700,a moute driving layup,2,3,0.6666666666666666
4700,a moute pullup jump,2,3,0.6666666666666666
4700,a moute putback dunk,1,1,1.0
